EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,N2020,N2030,N2040,N2050,N2060,N2070
1797,MANVILLE WSC,MUNICIPAL,K,TRAVIS,Y,0,0,0,568,1286,2346
1798,MARBLE FALLS,MUNICIPAL,K,BURNET,N,0,0,1089,1859,2377,2636
1799,MARFA,MUNICIPAL,E,PRESIDIO,N,0,0,0,0,0,0
1800,MARION,MUNICIPAL,L,GUADALUPE,N,0,0,0,0,0,0
1801,MARLIN,MUNICIPAL,G,FALLS,N,0,0,0,0,0,0
1802,MART,MUNICIPAL,G,LIMESTONE,Y,0,1,1,1,1,2
1802,MART,MUNICIPAL,G,MCLENNAN,Y,150,166,181,199,221,243
1803,MARTIN SPRINGS WSC,MUNICIPAL,D,HOPKINS,N,0,0,0,0,43,115
1804,MARTINDALE,MUNICIPAL,L,CALDWELL,N,0,31,66,102,140,177
1806,MASON,MUNICIPAL,F,MASON,N,694,684,676,671,671,671
1807,MASON CREEK UD,MUNICIPAL,H,HARRIS,N,508,656,648,669,687,707
1808,MATADOR,MUNICIPAL,O,MOTLEY,N,0,0,0,0,0,0
1809,MATHIS,MUNICIPAL,N,SAN PATRICIO,N,0,0,0,0,0,0
1810,MAUD,MUNICIPAL,D,BOWIE,N,170,169,167,165,164,164
1811,MAURICEVILLE SUD,MUNICIPAL,I,JASPER,Y,0,0,0,0,0,0
1811,MAURICEVILLE SUD,MUNICIPAL,I,NEWTON,Y,0,0,0,0,0,0
1811,MAURICEVILLE SUD,MUNICIPAL,I,ORANGE,Y,0,0,0,0,0,0
1812,MAXWELL WSC,MUNICIPAL,L,CALDWELL,Y,0,0,0,0,0,0
1812,MAXWELL WSC,MUNICIPAL,L,HAYS,Y,0,0,0,0,0,0
1813,MAYPEARL,MUNICIPAL,C,ELLIS,N,0,0,0,0,0,0
1814,MCCAMEY,MUNICIPAL,F,UPTON,N,0,0,0,0,0,0
1815,MCCOY WSC,MUNICIPAL,L,ATASCOSA,Y,0,0,0,0,0,0
1815,MCCOY WSC,MUNICIPAL,L,WILSON,Y,0,0,0,0,0,0
1815,MCCOY WSC,MUNICIPAL,N,LIVE OAK,Y,0,0,0,0,0,0
1816,MCGREGOR,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
1817,MCKINNEY,MUNICIPAL,C,COLLIN,N,2700,9554,17363,25694,28891,32454
1818,MCLEAN,MUNICIPAL,A,GRAY,N,0,0,0,89,135,182
1819,MCLENDON-CHISHOLM,MUNICIPAL,C,ROCKWALL,N,101,173,241,319,406,506
1820,MEADOW,MUNICIPAL,O,TERRY,N,0,0,0,0,0,0
1821,MEADOWLAKES,MUNICIPAL,K,BURNET,N,207,379,525,665,788,896
1823,MEEKER MUD,MUNICIPAL,I,JEFFERSON,N,0,0,0,0,0,0
1824,MELISSA,MUNICIPAL,C,COLLIN,N,105,450,785,2105,3992,6766
1825,MEMPHIS,MUNICIPAL,A,HALL,N,0,0,0,68,100,133
1826,MENARD,MUNICIPAL,F,MENARD,N,210,202,196,195,195,195
1827,MERCEDES,MUNICIPAL,M,HIDALGO,N,281,706,1149,1616,2107,2589
1829,MERIDIAN,MUNICIPAL,G,BOSQUE,N,0,0,0,0,0,0
1830,MERKEL,MUNICIPAL,G,TAYLOR,N,0,0,0,0,4,9
1831,MERTZON,MUNICIPAL,F,IRION,N,0,0,0,0,0,0
1832,MESQUITE,MUNICIPAL,C,DALLAS,Y,1755,5568,7734,9496,11518,13898
1832,MESQUITE,MUNICIPAL,C,KAUFMAN,Y,1,7,9,11,18,22
1833,MEXIA,MUNICIPAL,G,LIMESTONE,N,0,0,0,0,0,0
1834,MIAMI,MUNICIPAL,A,ROBERTS,N,0,0,0,0,0,0
1835,MIDLAND,MUNICIPAL,F,MIDLAND,N,2897,14818,20585,23992,27523,31021
1836,MILANO WSC,MUNICIPAL,G,BURLESON,Y,0,0,0,0,0,0
1836,MILANO WSC,MUNICIPAL,G,MILAM,Y,0,0,0,0,0,0
1837,MILES,MUNICIPAL,F,RUNNELS,N,112,124,121,119,119,119
1838,MILFORD,MUNICIPAL,C,ELLIS,N,0,0,0,0,0,0
1839,MILITARY HIGHWAY WSC,MUNICIPAL,M,CAMERON,Y,632,1097,1576,2088,2625,3174
1839,MILITARY HIGHWAY WSC,MUNICIPAL,M,HIDALGO,Y,388,727,1084,1474,1882,2288
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,CONCHO,Y,0,0,0,0,0,0
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,MCCULLOCH,Y,0,0,0,0,0,0
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,RUNNELS,Y,0,0,0,0,0,0
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,TOM GREEN,Y,0,0,0,0,0,0
1842,MINEOLA,MUNICIPAL,D,WOOD,N,0,0,0,0,0,0
1843,MINERAL WELLS,MUNICIPAL,C,PARKER,Y,0,0,0,0,0,0
1843,MINERAL WELLS,MUNICIPAL,G,PALO PINTO,Y,0,0,0,0,0,0
1844,"MINING, ANDERSON",MINING,I,ANDERSON,N,0,0,0,0,0,0
1845,"MINING, ANDREWS",MINING,F,ANDREWS,N,2611,2664,2678,2082,1612,1166
1846,"MINING, ANGELINA",MINING,I,ANGELINA,N,473,572,397,299,224,167
1847,"MINING, ARANSAS",MINING,N,ARANSAS,N,0,0,0,0,0,0
1849,"MINING, ATASCOSA",MINING,L,ATASCOSA,N,0,0,0,0,0,0
1850,"MINING, AUSTIN",MINING,H,AUSTIN,N,0,193,130,67,5,0
1852,"MINING, BASTROP",MINING,K,BASTROP,N,732,4662,5347,6110,6932,7843
1853,"MINING, BAYLOR",MINING,B,BAYLOR,N,0,0,0,0,0,0
1854,"MINING, BEE",MINING,N,BEE,N,0,0,0,0,0,0
1855,"MINING, BELL",MINING,G,BELL,N,3242,3980,4599,5349,6105,6968
1856,"MINING, BEXAR",MINING,L,BEXAR,N,0,0,0,0,0,0
1857,"MINING, BLANCO",MINING,K,BLANCO,N,0,0,0,0,0,0
1858,"MINING, BORDEN",MINING,F,BORDEN,N,0,0,0,0,0,0
1859,"MINING, BOSQUE",MINING,G,BOSQUE,N,1843,1942,1763,1743,1704,1692
1861,"MINING, BRAZORIA",MINING,H,BRAZORIA,N,734,972,1184,1417,1664,1962
1862,"MINING, BRAZOS",MINING,G,BRAZOS,N,1088,1610,1433,1144,923,814
1864,"MINING, BROOKS",MINING,N,BROOKS,N,0,0,0,0,0,0
1865,"MINING, BROWN",MINING,F,BROWN,N,0,0,0,0,0,0
1866,"MINING, BURLESON",MINING,G,BURLESON,N,995,1923,1512,1100,686,428
1867,"MINING, BURNET",MINING,K,BURNET,N,1011,1703,2428,3085,3841,4703
1868,"MINING, CALDWELL",MINING,L,CALDWELL,N,0,0,0,0,0,0
1869,"MINING, CALHOUN",MINING,L,CALHOUN,N,0,0,0,0,0,0
1870,"MINING, CALLAHAN",MINING,G,CALLAHAN,N,228,227,214,201,190,180
1871,"MINING, CAMERON",MINING,M,CAMERON,N,0,0,0,0,0,0
1872,"MINING, CAMP",MINING,D,CAMP,N,0,0,0,0,0,0
1873,"MINING, CARSON",MINING,A,CARSON,N,0,0,0,0,0,0
1874,"MINING, CASS",MINING,D,CASS,N,0,0,0,0,0,0
1875,"MINING, CHAMBERS",MINING,H,CHAMBERS,N,112,112,112,112,112,112
1876,"MINING, CHEROKEE",MINING,I,CHEROKEE,N,238,247,210,147,84,40
1878,"MINING, CLAY",MINING,B,CLAY,N,0,0,0,0,0,0
1879,"MINING, COCHRAN",MINING,O,COCHRAN,N,6,9,9,6,5,4
1880,"MINING, COKE",MINING,F,COKE,N,318,312,260,206,158,116
1881,"MINING, COLEMAN",MINING,F,COLEMAN,N,62,61,51,40,31,23
1883,"MINING, COLORADO",MINING,K,COLORADO,N,0,0,0,0,0,0
1884,"MINING, COMAL",MINING,L,COMAL,N,0,0,0,0,0,0
1885,"MINING, COMANCHE",MINING,G,COMANCHE,N,418,499,337,250,162,102
1886,"MINING, COOKE",MINING,C,COOKE,N,783,150,78,146,211,286
1887,"MINING, CORYELL",MINING,G,CORYELL,N,1510,1072,491,363,398,437
1888,"MINING, COTTLE",MINING,B,COTTLE,N,0,0,0,0,0,0
1889,"MINING, CRANE",MINING,F,CRANE,N,0,0,0,0,0,0
1890,"MINING, CROCKETT",MINING,F,CROCKETT,N,1182,1293,711,132,0,0
1891,"MINING, CROSBY",MINING,O,CROSBY,N,348,352,317,280,243,210
1892,"MINING, CULBERSON",MINING,E,CULBERSON,N,291,1025,1178,895,628,425
1893,"MINING, DALLAS",MINING,C,DALLAS,N,49,90,69,0,0,0
1894,"MINING, DAWSON",MINING,O,DAWSON,N,175,709,828,703,423,255
1895,"MINING, DENTON",MINING,C,DENTON,N,0,170,540,1208,1841,2687
1896,"MINING, DEWITT",MINING,L,DEWITT,N,44,38,16,2,0,0
1897,"MINING, DICKENS",MINING,O,DICKENS,N,0,0,0,0,0,0
1898,"MINING, DIMMIT",MINING,L,DIMMIT,N,4826,4908,4244,2731,1222,519
1900,"MINING, DUVAL",MINING,N,DUVAL,N,0,0,0,0,0,0
1901,"MINING, EASTLAND",MINING,G,EASTLAND,N,1164,1173,929,714,518,432
1902,"MINING, ECTOR",MINING,F,ECTOR,N,0,0,0,0,0,0
1903,"MINING, EDWARDS",MINING,J,EDWARDS,N,22,22,22,22,22,22
1904,"MINING, ELLIS",MINING,C,ELLIS,N,0,0,0,0,0,0
1905,"MINING, EL PASO",MINING,E,EL PASO,N,0,0,0,242,987,1833
1906,"MINING, FALLS",MINING,G,FALLS,N,225,246,259,286,307,331
1907,"MINING, FANNIN",MINING,C,FANNIN,N,56,56,56,56,56,56
1908,"MINING, FAYETTE",MINING,K,FAYETTE,N,1986,1492,925,393,40,39
1909,"MINING, FISHER",MINING,G,FISHER,N,407,402,359,313,273,238
1910,"MINING, FOARD",MINING,B,FOARD,N,0,0,0,0,0,0
1911,"MINING, FORT BEND",MINING,H,FORT BEND,N,13,16,14,11,8,5
1912,"MINING, FRANKLIN",MINING,D,FRANKLIN,N,0,0,0,0,0,0
1913,"MINING, FREESTONE",MINING,C,FREESTONE,N,4335,4103,4239,4274,4344,4570
1914,"MINING, FRIO",MINING,L,FRIO,N,0,0,0,0,0,0
1915,"MINING, GAINES",MINING,O,GAINES,N,202,604,777,692,531,463
1916,"MINING, GALVESTON",MINING,H,GALVESTON,N,348,372,411,446,479,514
1917,"MINING, GARZA",MINING,O,GARZA,N,0,0,0,0,0,0
1918,"MINING, GILLESPIE",MINING,K,GILLESPIE,N,0,0,0,0,0,0
1919,"MINING, GLASSCOCK",MINING,F,GLASSCOCK,N,0,0,0,0,0,0
1920,"MINING, GOLIAD",MINING,L,GOLIAD,N,0,0,0,0,0,0
1921,"MINING, GONZALES",MINING,L,GONZALES,N,0,0,0,0,0,0
1922,"MINING, GRAY",MINING,A,GRAY,N,0,0,0,0,0,0
1923,"MINING, GRAYSON",MINING,C,GRAYSON,N,0,0,0,1,20,41
1924,"MINING, GREGG",MINING,D,GREGG,N,204,354,341,239,139,64
1925,"MINING, GRIMES",MINING,G,GRIMES,N,290,569,438,307,176,95
1926,"MINING, GUADALUPE",MINING,L,GUADALUPE,N,0,0,0,0,0,0
1927,"MINING, HALE",MINING,O,HALE,N,1154,1139,1022,886,766,662
1929,"MINING, HANSFORD",MINING,A,HANSFORD,N,0,0,0,0,0,0
1930,"MINING, HARDEMAN",MINING,B,HARDEMAN,N,0,0,0,0,0,0
1931,"MINING, HARDIN",MINING,I,HARDIN,N,0,0,0,0,0,0
1932,"MINING, HARRIS",MINING,H,HARRIS,N,3077,3037,2906,2885,2870,2860
1933,"MINING, HARRISON",MINING,D,HARRISON,N,1633,1194,839,493,212,18
1934,"MINING, HASKELL",MINING,G,HASKELL,N,93,92,83,74,66,59
1935,"MINING, HAYS",MINING,K,HAYS,N,531,761,1047,1131,1340,1579
1936,"MINING, HENDERSON",MINING,C,HENDERSON,Y,0,16,36,53,67,79
1936,"MINING, HENDERSON",MINING,I,HENDERSON,Y,0,0,0,0,0,0
1937,"MINING, HIDALGO",MINING,M,HIDALGO,N,1382,2160,2741,3364,4080,4985
1938,"MINING, HILL",MINING,G,HILL,N,603,175,0,0,0,0
1939,"MINING, HOCKLEY",MINING,O,HOCKLEY,N,0,0,0,0,16,15
1940,"MINING, HOOD",MINING,G,HOOD,N,854,1212,998,909,819,833
1941,"MINING, HOPKINS",MINING,D,HOPKINS,N,227,283,360,444,533,639
1942,"MINING, HOUSTON",MINING,I,HOUSTON,N,0,0,0,0,0,0
1943,"MINING, HOWARD",MINING,F,HOWARD,N,2328,2591,1784,982,320,43
1944,"MINING, HUDSPETH",MINING,E,HUDSPETH,N,0,0,0,2,11,21
1945,"MINING, HUNT",MINING,D,HUNT,N,73,64,35,19,7,0
1946,"MINING, HUTCHINSON",MINING,A,HUTCHINSON,N,0,0,0,0,0,0
1947,"MINING, IRION",MINING,F,IRION,N,1819,1984,1050,114,0,0
1948,"MINING, JACK",MINING,C,JACK,N,981,1171,1124,1157,1194,1288
1949,"MINING, JACKSON",MINING,P,JACKSON,N,0,0,0,0,0,0
1950,"MINING, JASPER",MINING,I,JASPER,N,0,0,0,0,0,0
1951,"MINING, JEFFERSON",MINING,I,JEFFERSON,N,0,0,0,0,0,0
1952,"MINING, JIM HOGG",MINING,M,JIM HOGG,N,0,0,0,0,0,0
1953,"MINING, JIM WELLS",MINING,N,JIM WELLS,N,0,0,0,0,0,0
1954,"MINING, JOHNSON",MINING,G,JOHNSON,N,1264,0,0,0,0,0
1955,"MINING, JONES",MINING,G,JONES,N,239,234,218,199,183,169
1956,"MINING, KARNES",MINING,L,KARNES,N,1864,1292,700,115,0,0
1957,"MINING, KAUFMAN",MINING,C,KAUFMAN,N,0,0,55,210,347,515
1959,"MINING, KENEDY",MINING,N,KENEDY,N,0,0,0,0,0,0
1960,"MINING, KENT",MINING,G,KENT,N,0,0,0,0,0,0
1961,"MINING, KERR",MINING,J,KERR,N,12,13,17,17,19,21
1962,"MINING, KIMBLE",MINING,F,KIMBLE,N,0,0,0,0,0,0
1963,"MINING, KLEBERG",MINING,N,KLEBERG,N,0,0,0,0,0,0
1964,"MINING, KNOX",MINING,G,KNOX,N,15,15,14,14,14,14
1966,"MINING, LAMB",MINING,O,LAMB,N,570,567,507,445,385,333
1967,"MINING, LAMPASAS",MINING,G,LAMPASAS,N,173,196,216,236,261,288
1968,"MINING, LAVACA",MINING,P,LAVACA,N,0,0,0,0,0,0
1969,"MINING, LEE",MINING,G,LEE,N,3180,7289,7767,8304,8904,9631
1970,"MINING, LEON",MINING,H,LEON,N,0,79,0,0,0,0
1971,"MINING, LIBERTY",MINING,H,LIBERTY,N,185,205,194,216,244,287
1972,"MINING, LIMESTONE",MINING,G,LIMESTONE,N,9507,9115,9055,9529,9995,10615
1973,"MINING, LIPSCOMB",MINING,A,LIPSCOMB,N,0,0,0,0,0,0
1974,"MINING, LIVE OAK",MINING,N,LIVE OAK,N,0,0,0,0,0,0
1975,"MINING, LLANO",MINING,K,LLANO,N,0,0,0,0,0,0
1976,"MINING, LOVING",MINING,F,LOVING,N,0,0,0,0,0,0
1977,"MINING, LUBBOCK",MINING,O,LUBBOCK,N,6261,6366,5888,5302,4763,4314
1978,"MINING, LYNN",MINING,O,LYNN,N,683,844,772,550,343,177
1979,"MINING, MCCULLOCH",MINING,F,MCCULLOCH,N,3618,3066,1438,472,0,0
1980,"MINING, MCLENNAN",MINING,G,MCLENNAN,N,2264,2726,2786,3234,3558,3942
1981,"MINING, MCMULLEN",MINING,N,MCMULLEN,N,2733,3269,3219,1087,315,0
1982,"MINING, MADISON",MINING,H,MADISON,N,0,375,157,0,0,0
1983,"MINING, MARION",MINING,D,MARION,N,373,645,590,471,352,265
1984,"MINING, MARTIN",MINING,F,MARTIN,N,3039,2503,1710,926,249,0
1985,"MINING, MASON",MINING,F,MASON,N,0,0,0,0,0,0
1986,"MINING, MATAGORDA",MINING,K,MATAGORDA,N,0,0,0,0,0,0
1987,"MINING, MAVERICK",MINING,M,MAVERICK,N,1584,2334,2531,1901,1274,818
1988,"MINING, MEDINA",MINING,L,MEDINA,N,0,0,0,0,0,0
1989,"MINING, MIDLAND",MINING,F,MIDLAND,N,0,0,0,0,0,0
1990,"MINING, MILAM",MINING,G,MILAM,N,0,0,0,0,0,0
1991,"MINING, MITCHELL",MINING,F,MITCHELL,N,0,0,0,0,0,0
1992,"MINING, MONTAGUE",MINING,B,MONTAGUE,N,1315,250,281,0,0,0
1993,"MINING, MONTGOMERY",MINING,H,MONTGOMERY,N,343,253,0,0,0,0
1994,"MINING, MOORE",MINING,A,MOORE,N,0,0,0,0,0,0
1996,"MINING, MOTLEY",MINING,O,MOTLEY,N,136,109,101,94,75,57
1997,"MINING, NACOGDOCHES",MINING,I,NACOGDOCHES,N,5475,2975,118,0,0,0
1998,"MINING, NAVARRO",MINING,C,NAVARRO,N,0,0,0,0,0,0
1999,"MINING, NEWTON",MINING,I,NEWTON,N,115,59,0,0,0,0
2000,"MINING, NOLAN",MINING,G,NOLAN,N,225,222,200,178,158,141
2001,"MINING, NUECES",MINING,N,NUECES,N,0,0,0,0,0,0
2002,"MINING, OCHILTREE",MINING,A,OCHILTREE,N,0,0,0,0,0,0
2003,"MINING, OLDHAM",MINING,A,OLDHAM,N,0,0,0,0,0,0
2004,"MINING, ORANGE",MINING,I,ORANGE,N,0,0,0,0,0,0
2005,"MINING, PALO PINTO",MINING,G,PALO PINTO,N,0,0,0,0,0,0
2006,"MINING, PANOLA",MINING,I,PANOLA,N,0,0,0,0,0,0
2007,"MINING, PARKER",MINING,C,PARKER,N,0,0,0,0,0,0
2008,"MINING, PECOS",MINING,F,PECOS,N,0,0,0,0,0,0
2009,"MINING, POLK",MINING,H,POLK,Y,0,0,0,0,0,0
2009,"MINING, POLK",MINING,I,POLK,Y,0,0,0,0,0,0
2010,"MINING, POTTER",MINING,A,POTTER,N,0,0,0,0,0,0
2011,"MINING, PRESIDIO",MINING,E,PRESIDIO,N,0,0,0,0,0,0
2013,"MINING, REAGAN",MINING,F,REAGAN,N,0,0,0,0,0,0
2015,"MINING, REEVES",MINING,F,REEVES,N,0,0,0,0,0,0
2016,"MINING, REFUGIO",MINING,L,REFUGIO,N,0,0,0,0,0,0
2017,"MINING, ROBERTS",MINING,A,ROBERTS,N,0,0,0,0,0,0
2018,"MINING, ROBERTSON",MINING,G,ROBERTSON,N,0,1548,3563,6017,9012,12735
2020,"MINING, RUNNELS",MINING,F,RUNNELS,N,95,92,63,33,7,0
2021,"MINING, RUSK",MINING,I,RUSK,N,1075,2092,1955,1809,1686,1677
2022,"MINING, SAN JACINTO",MINING,H,SAN JACINTO,N,0,0,1,1,1,1
2023,"MINING, SAN PATRICIO",MINING,N,SAN PATRICIO,N,0,0,0,0,0,0
2024,"MINING, SAN SABA",MINING,K,SAN SABA,N,0,0,0,0,0,0
2025,"MINING, SCHLEICHER",MINING,F,SCHLEICHER,N,0,0,0,0,0,0
2026,"MINING, SCURRY",MINING,F,SCURRY,N,232,408,435,316,200,121
2027,"MINING, SHACKELFORD",MINING,G,SHACKELFORD,N,555,740,551,435,321,236
2028,"MINING, SHERMAN",MINING,A,SHERMAN,N,0,0,0,0,0,0
2029,"MINING, SMITH",MINING,D,SMITH,Y,0,0,0,0,8,45
2029,"MINING, SMITH",MINING,I,SMITH,Y,108,113,114,83,54,32
2030,"MINING, SOMERVELL",MINING,G,SOMERVELL,N,407,574,441,355,293,266
2031,"MINING, STARR",MINING,M,STARR,N,49,138,216,300,404,534
2032,"MINING, STEPHENS",MINING,G,STEPHENS,N,4064,4141,3458,2825,2257,1773
2033,"MINING, STERLING",MINING,F,STERLING,N,0,0,0,0,0,0
2034,"MINING, STONEWALL",MINING,G,STONEWALL,N,409,401,337,271,213,163
2035,"MINING, SUTTON",MINING,F,SUTTON,N,0,0,0,0,0,0
2036,"MINING, TARRANT",MINING,C,TARRANT,N,0,0,0,0,0,0
2037,"MINING, TAYLOR",MINING,G,TAYLOR,N,391,391,366,346,329,315
2038,"MINING, TERRELL",MINING,E,TERRELL,N,449,552,516,382,259,161
2039,"MINING, TERRY",MINING,O,TERRY,N,0,0,0,416,293,206
2040,"MINING, THROCKMORTON",MINING,G,THROCKMORTON,N,194,191,171,150,132,116
2041,"MINING, TITUS",MINING,D,TITUS,N,0,0,0,0,0,0
2042,"MINING, TOM GREEN",MINING,F,TOM GREEN,N,0,0,0,0,0,0
2043,"MINING, TRAVIS",MINING,K,TRAVIS,N,0,0,0,0,0,0
2044,"MINING, TRINITY",MINING,H,TRINITY,Y,5,5,5,5,5,5
2044,"MINING, TRINITY",MINING,I,TRINITY,Y,0,0,0,0,0,0
2045,"MINING, UPSHUR",MINING,D,UPSHUR,N,378,725,770,608,449,332
2046,"MINING, UPTON",MINING,F,UPTON,N,0,0,0,0,0,0
2047,"MINING, UVALDE",MINING,L,UVALDE,N,0,0,0,0,0,0
2048,"MINING, VAL VERDE",MINING,J,VAL VERDE,N,4,63,73,37,6,0
2049,"MINING, VAN ZANDT",MINING,D,VAN ZANDT,N,0,0,0,0,0,0
2050,"MINING, VICTORIA",MINING,L,VICTORIA,N,0,0,0,0,0,0
2051,"MINING, WALKER",MINING,H,WALKER,N,0,0,0,0,0,0
2052,"MINING, WALLER",MINING,H,WALLER,N,0,0,0,0,0,0
2053,"MINING, WARD",MINING,F,WARD,N,0,0,0,0,0,0
2054,"MINING, WASHINGTON",MINING,G,WASHINGTON,N,569,866,703,538,373,264
2055,"MINING, WEBB",MINING,M,WEBB,N,2275,7,0,0,0,0
2056,"MINING, WHARTON",MINING,K,WHARTON,Y,0,0,0,0,0,0
2056,"MINING, WHARTON",MINING,P,WHARTON,Y,0,0,0,0,0,0
2057,"MINING, WHEELER",MINING,A,WHEELER,N,0,0,0,0,0,0
2058,"MINING, WICHITA",MINING,B,WICHITA,N,0,0,0,0,0,0
2059,"MINING, WILBARGER",MINING,B,WILBARGER,N,0,0,0,0,0,0
2060,"MINING, WILLACY",MINING,M,WILLACY,N,0,2,0,0,0,0
2061,"MINING, WILLIAMSON",MINING,G,WILLIAMSON,Y,4748,5832,6949,8140,9367,10771
2061,"MINING, WILLIAMSON",MINING,K,WILLIAMSON,Y,0,0,0,0,0,0
2062,"MINING, WILSON",MINING,L,WILSON,N,0,0,0,0,0,0
2063,"MINING, WINKLER",MINING,F,WINKLER,N,0,0,0,0,0,0
2064,"MINING, WISE",MINING,C,WISE,N,0,0,892,2530,4118,6434
2065,"MINING, WOOD",MINING,D,WOOD,N,0,0,0,0,0,0
2066,"MINING, YOAKUM",MINING,O,YOAKUM,N,386,1006,1070,940,783,641
2067,"MINING, YOUNG",MINING,G,YOUNG,N,187,276,196,151,105,73
2068,"MINING, ZAPATA",MINING,M,ZAPATA,N,0,0,0,0,0,0
2069,"MINING, ZAVALA",MINING,L,ZAVALA,N,0,0,0,0,0,0
2070,MISSION,MUNICIPAL,M,HIDALGO,N,8022,12514,17100,21764,26494,31115
2071,MISSOURI CITY,MUNICIPAL,H,FORT BEND,Y,83,3068,4911,6659,7906,8766
2071,MISSOURI CITY,MUNICIPAL,H,HARRIS,Y,0,243,424,525,616,705
2072,MOFFAT WSC,MUNICIPAL,G,BELL,N,0,0,0,0,0,0
2073,MONAHANS,MUNICIPAL,F,WARD,N,0,0,0,0,0,0
2074,MONT BELVIEU,MUNICIPAL,H,CHAMBERS,N,0,0,228,892,1606,2357
2075,MONTGOMERY COUNTY MUD #18,MUNICIPAL,H,MONTGOMERY,N,0,0,0,51,273,813
2076,MONTGOMERY COUNTY MUD #19,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,0
2077,MONTGOMERY COUNTY MUD #8,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,0
2078,MONTGOMERY COUNTY MUD #9,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,26
2079,MONTGOMERY COUNTY UD #2,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,0
2080,MONTGOMERY COUNTY UD #3,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,72
2081,MONTGOMERY COUNTY UD #4,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,107
2082,MONTGOMERY COUNTY WCID #1,MUNICIPAL,H,MONTGOMERY,N,3,10,22,47,76,109
2083,MOODY,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
2085,MORTON,MUNICIPAL,O,COCHRAN,N,123,124,117,106,116,119
2086,MOULTON,MUNICIPAL,P,LAVACA,N,0,0,0,0,0,0
2088,MOUNT VERNON,MUNICIPAL,D,FRANKLIN,N,0,0,0,0,0,0
2089,MOUNTAIN CITY,MUNICIPAL,K,HAYS,Y,0,0,0,0,0,0
2089,MOUNTAIN CITY,MUNICIPAL,L,HAYS,Y,0,1,7,17,29,42
2090,MOUNTAIN PEAK SUD,MUNICIPAL,C,ELLIS,Y,154,401,784,1271,1872,2580
2090,MOUNTAIN PEAK SUD,MUNICIPAL,G,JOHNSON,Y,0,0,0,0,0,0
2092,MUENSTER,MUNICIPAL,C,COOKE,N,0,0,0,0,0,0
2093,MULESHOE,MUNICIPAL,O,BAILEY,N,49,334,347,373,556,587
2094,MUNDAY,MUNICIPAL,G,KNOX,N,55,91,125,164,200,237
2095,MURCHISON,MUNICIPAL,I,HENDERSON,N,0,0,0,0,0,0
2096,MURPHY,MUNICIPAL,C,COLLIN,N,415,1228,1539,1748,1964,2205
2097,MUSTANG RIDGE,MUNICIPAL,K,TRAVIS,Y,0,0,0,0,0,0
2097,MUSTANG RIDGE,MUNICIPAL,L,CALDWELL,Y,0,0,0,0,0,0
2099,NAPLES,MUNICIPAL,D,MORRIS,N,0,0,0,0,0,0
2100,NASH,MUNICIPAL,D,BOWIE,N,206,212,214,214,214,214
2101,NASSAU BAY,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
2102,NATALIA,MUNICIPAL,L,MEDINA,N,101,129,153,176,199,220
2103,NAVARRO MILLS WSC,MUNICIPAL,C,NAVARRO,N,0,0,0,0,43,99
2104,NAVASOTA,MUNICIPAL,G,GRIMES,N,0,0,0,0,0,0
2105,NEDERLAND,MUNICIPAL,I,JEFFERSON,N,0,0,0,0,0,0
2106,NEEDVILLE,MUNICIPAL,H,FORT BEND,N,95,80,100,115,130,149
2107,NEVADA,MUNICIPAL,C,COLLIN,N,8,26,39,176,495,1000
2108,NEW BOSTON,MUNICIPAL,D,BOWIE,N,1098,1104,1094,1091,1089,1089
2109,NEW BRAUNFELS,MUNICIPAL,L,COMAL,Y,0,661,3515,6452,9435,12329
2109,NEW BRAUNFELS,MUNICIPAL,L,GUADALUPE,Y,0,130,672,1206,1740,2251
2110,NEW CANEY MUD,MUNICIPAL,H,MONTGOMERY,N,113,145,189,260,363,491
2111,NEW CHAPEL HILL,MUNICIPAL,I,SMITH,N,0,0,0,0,0,0
2112,NEW DEAL,MUNICIPAL,O,LUBBOCK,N,0,0,0,0,0,0
2113,NEW FAIRVIEW,MUNICIPAL,C,WISE,N,0,36,73,123,171,229
2114,NEW HOPE,MUNICIPAL,C,COLLIN,N,9,33,51,70,94,126
2115,NEW LONDON,MUNICIPAL,I,RUSK,N,0,0,0,0,0,0
2116,NEW SUMMERFIELD,MUNICIPAL,I,CHEROKEE,N,0,0,0,0,0,0
2117,NEW WAVERLY,MUNICIPAL,H,WALKER,N,0,0,0,0,0,0
2118,NEWARK,MUNICIPAL,C,WISE,N,0,54,150,267,448,663
2119,NEWCASTLE,MUNICIPAL,G,YOUNG,N,0,0,0,0,0,0
2120,NEWTON,MUNICIPAL,I,NEWTON,N,0,0,0,0,0,0
